,title,developer,Action,Casual,Indie,Simulation,Strategy,Free to Play,RPG,Sports,Adventure,Racing,Early Access,Massively Multiplayer,Animation &amp; Modeling,Video Production,Utilities,Web Publishing,Education,Software Training,Design &amp; Illustration,Audio Production,Photo Editing,Accounting,item_id,playtime_forever,user_id,recommend,sentiment_score,posted_year
226373,Risk of Rain,"Hopoo Games, LLC",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248820,55,Nipsey,True,0,2014
1466263,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,50,76561198077596124,True,2,2013
1138935,Outlast,Red Barrels,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238320,32,76561198014530333,True,2,2013
1559443,Tactical Intervention,"FIX Korea, Co.LTD,FIX Games, Co. LTD",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51100,17,vinzolvar,True,2,2014
1417741,Sam &amp; Max 106: Bright Side of the Moon,Telltale Games,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8250,72,Astrona,True,2,2013
1113275,FINAL FANTASY VII,Square Enix,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39140,1,angia93,True,2,2014
115800,Red Orchestra 2: Heroes of Stalingrad with Rising Storm,Tripwire Interactive,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35450,29,76561198060787863,True,2,2015
1458313,The Stanley Parable,Galactic Cafe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221910,30,ConnorIsAlreadyInUse,True,0,2014
1253892,Corporate Lifestyle Simulator,DolphinBarn,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261880,14,blackbeast1,True,0,2015
316194,Terraria,Re-Logic,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,105600,9,76561198079579272,True,2,2013
1393250,To the Moon,Freebird Games,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,206440,85,76561197990498142,True,2,2015
1314250,Digger Online,DiggerWorld Ltd.,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,278970,11,NakinhaXapa,True,2,2013
1014430,The Deed,"Pilgrim Adventures,GrabTheGames Studios",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,420740,25,76561198159037032,False,0,2015
54255,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,49,maplemage,True,2,2014
644883,Counter-Strike,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,rainbowexplosian,False,2,2014
233426,Euro Truck Simulator 2,SCS Software,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227300,59,76561198040385787,True,0,2014
998403,Block N Load,"Jagex,Artplant",1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,299360,9,OFFICIALDRTECHNO,False,2,2014
173784,Rocksmith® 2014 Edition - Remastered,Ubisoft - San Francisco,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221680,50,deadtrooper6424,True,0,2014
563624,Serious Sam Classic: The First Encounter,Croteam,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41050,39,the_suicidal_psychomidget,True,2,2014
494453,Contagion,"Monochrome, Inc",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,238430,80,76561197964753680,True,2,2014
514140,Kingdom Rush,Ironhide Game Studio,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246420,60,icantwait,True,2,2011
605476,Guns and Robots,Masthead Studios Ltd,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,293540,6,Letachal,True,0,2014
166763,Magicka,Arrowhead Game Studios,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42910,32,MehPonys,True,2,2014
18315,Kung Fu Strike - The Warrior's Rise,Qooc Software,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212030,1,phrostb,True,2,2014
1235434,Chivalry: Medieval Warfare,Torn Banner Studios,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219640,81,iLaGGaH,True,2,2014
1038204,Survarium,Vostok Games,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,355840,1,DopeOxide,False,0,2015
373238,Don't Starve Together,Klei Entertainment,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322330,96,dxzone12359,True,2,2014
1106128,Hammerwatch,Crackshell,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,239070,32,369231461278416,True,2,2014
629526,Fallout: A Post Nuclear Role Playing Game,Interplay Inc.,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38400,44,76561198010391123,False,2,2014
1050020,Counter-Strike: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,39,76561198127261950,True,2,2015
874468,SpeedRunners,DoubleDutch Games,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,207140,18,TheSuccIsGudd,True,2,2013
45586,Half-Life,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,71,76561198041963382,True,2,2015
346632,Auditorium,Cipher Prime Studios,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205870,15,Bobyzola,True,2,2015
1445256,Awesomenauts - the 2D moba,Ronimo Games,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204300,37,stratex5,True,2,2014
1022624,Baldur's Gate: Enhanced Edition,Beamdog,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228280,92,UberScapE,True,2,2014
867038,Rugby League Live 3,Big Ant Studios,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312920,92,Rhysy2706,True,2,2015
363392,Heroes &amp; Generals,Reto-Moto,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227940,73,AZA1498,True,2,2014
1125988,Neverwinter,Cryptic Studios,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,109600,2,76561198078069199,False,2,2015
1232795,Counter-Strike: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,15,Hybridation,True,2,2014
1434478,PlanetSide 2,Daybreak Game Company,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,218230,33,76561198059336031,True,2,2014
1533342,Capsized,Alientrap,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95300,8,TwoFlyers,True,2,2014
364838,Sniper Elite: Nazi Zombie Army,Rebellion,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227100,89,kierensimpson,True,0,2015
543440,DisplayFusion,Binary Fortress Software,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,227260,1,Pastor_Of_Muppets_91,True,2,2013
906695,Double Action: Boogaloo,Double Action Factory,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317360,57,kappaccino,True,2,2014
1156252,Card Hunter,Blue Manchu,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293260,5,tomeyoung,True,2,2014
452187,Zeno Clash,ACE Team,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22200,81,redworld,True,2,2014
704677,RADical ROACH Remastered,DL Softworks,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,301750,14,pandainutil,True,2,2013
1381708,Rogue Legacy,Cellar Door Games,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241600,16,76561198098219771,False,2,2015
1120099,100% Orange Juice,Orange_Juice,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282800,67,Howaboutsomegoodoldsuicide,False,2,2014
196410,FarSky,Farsky Interactive,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,286340,4,HubDubs,True,2,2014
1426636,Homefront,"Kaos Studios,Digital Extremes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55100,55,PidermanLePickle,True,2,2012
398295,Toribash,Nabi Studios,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248570,3,76561198069617739,True,2,2014
554183,Counter-Strike Nexon: Zombies,Nexon,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,273110,22,ninjamagics,False,2,2015
870245,STARWHAL,Breakfall,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263020,63,deltalink21,True,2,2015
744455,Reversion - The Escape (1st Chapter),3f Interactive,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,270570,25,76561198077785816,True,2,2014
1276724,Shadowrun Returns,Harebrained Schemes,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,234650,22,skilltablet,True,2,2015
942242,TOXIKK™,Reakktor Studios,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324810,51,harharharharhar,True,2,2015
1517473,La-Mulana,NIGORO,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,230700,17,stverbal,True,2,2014
888820,Skyrim Script Extender (SKSE),The SKSE Team,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365720,1,ironchefspook,True,2,2013
390367,Don't Starve Together,Klei Entertainment,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,322330,81,goldghost,False,2,2015
201423,Arma 2,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900,36,Jestou,True,2,2013
752964,GRID 2,"Codemasters Racing,Feral Interactive (Mac)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,44350,62,76561198082418196,True,2,2013
1204432,TOXIKK™,Reakktor Studios,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324810,18,76561198074323268,True,2,2014
711100,Super Meat Boy,Team Meat,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40800,50,KinkyBird,False,0,2014
71681,Robocraft,Freejam,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,301520,45,76561198042146054,True,0,2012
1568060,PlanetSide 2,Daybreak Game Company,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,218230,23,linlinlay,True,2,2015
943920,Floating Point,Suspicious Developments,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,302380,1,OfficialSenix,False,2,2015
1443983,Counter-Strike Nexon: Zombies,Nexon,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,273110,5,_alien,True,2,2014
1359686,NiGHTS Into Dreams,SEGA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219950,11,SuperScore,True,2,2015
1256431,Riders of Icarus,WeMade,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,442080,68,76561198024071345,True,2,2014
381667,Super Crate Box,Vlambeer,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212800,46,76561198048348337,True,2,2014
143297,Heileen 1: Sail Away,Winter Wolves,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,302950,55,mayshowganmore,True,2,2014
204334,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",Relic Entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570,32,KingCookie1228,True,2,2014
1139281,Lord of the Rings: War in the North,Snowblind Studios,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32800,27,Sopa00,True,0,2014
1209252,Regimental Chess,Thomas Bacon,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362400,19,badwizard,True,0,2014
537838,StarMade,"Schine, GmbH",1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,244770,1,76561198041778707,True,2,2014
925937,ArcheBlade™,CodeBrush Games,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207230,9,cyan101,True,2,2014
90740,Counter-Strike: Condition Zero,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,21,76561198062039159,True,2,2014
1069185,Mafia II,"2K Czech,Feral Interactive (Mac)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50130,1,Gee3332,True,2,2014
1424585,The Stanley Parable,Galactic Cafe,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,221910,93,76561198051447459,True,2,2014
63676,WAKFU,Ankama Studio,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,215080,1,76561198047208452,True,2,2013
1292896,Duke Nukem Forever,Gearbox Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57900,91,rookynightwing,True,2,2014
1567150,Dungeon Defenders II,Trendy Entertainment,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236110,44,76561198074266100,True,2,2015
1527200,The Way of Life Free Edition,"Fabio Ferrara,Davide Caio,Nicolò Azzolini,Antonio Carcagnì,Luigi Di Guida,Tommaso Vita",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310370,33,chewerofhats,True,2,2015
63083,Homebrew - Vehicle Sandbox,Copybugpaste,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,325420,10,Mackus1011,True,2,2015
791083,3079 -- Block Action RPG,Phr00t's Software,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259620,89,76561198044023118,True,2,2015
437913,DOOM 3 Resurrection of Evil,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9070,11,76561198023475537,True,2,2015
1220425,Unturned,Smartly Dressed Games,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,304930,23,c0nt4g10n,True,2,2015
520519,Turbo Pug,"Space Cat Studios,SnowFlame,Back To Basics Gaming",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418070,97,haydenmaier1993,True,2,2014
212088,X-COM: UFO Defense,"MicroProse Software, Inc",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7760,78,stuntaneous,True,2,2013
24106,The Plan,Krillbite Studio,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250600,6,ryno69445,True,2,2014
1217316,sZone-Online,Cybertime System,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,316390,30,76561198089527527,True,2,2013
822739,Five Nights at Freddy's,Scott Cawthon,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319510,43,76561198027941351,True,2,2015
57461,Bully: Scholarship Edition,Rockstar New England,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12200,41,ohnospaghet,True,2,2015
390038,RIP - Trilogy™,Elephant Games,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2540,3,goi17,True,0,2014
300711,SMITE®,Hi-Rez Studios,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386360,1,MrSir01,True,0,2014
672414,Counter-Strike: Source,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,22,Milkshakes-,True,2,2015
939779,FEZ,Polytron Corporation,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224760,40,Trutle,True,2,2014
61752,Dungeonland,Critical Studio,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218130,65,76561198039441595,True,2,2015
644678,Transistor,Supergiant Games,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237930,58,rainbowexplosian,True,0,2014
1196161,Realm of the Mad God,Wild Shadow Studios,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,200210,84,3th3,True,0,2014
1069760,Dirty Bomb®,Splash Damage,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,333930,32,76561198080302623,False,0,2014
1431353,Stronghold Kingdoms,FireFly Studios,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,47410,55,76561198057368846,True,2,2014
194030,Five Nights at Freddy's,Scott Cawthon,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319510,7,plebatron,True,0,2014
911080,Antichamber,Alexander Bruce,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219890,33,dutchcone,True,2,2013
181336,BioShock™ 2 Remastered,"2K Marin,2K China,Digital Extremes,2K Australia,Blind Squirrel",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409720,33,Drocadile,True,2,2015
330148,Freestyle 2: Street Basketball,Joycity,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,339610,99,aeonz,True,2,2014
148500,Fallout: New Vegas,Obsidian Entertainment,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22380,11,76561198028290577,True,2,2014
1125387,Arma 2,Bohemia Interactive,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33900,56,Ranev,True,2,2014
84463,Shower With Your Dad Simulator 2015: Do You Still Shower With Your Dad,marbenx,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359050,7,spbko8o,True,2,2014
717465,Creeper World 3: Arc Eternal,Knuckle Cracker,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280220,12,Outbackalien,True,2,2015
425376,140,Carlsen Games,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242820,92,76561198044605552,True,0,2015
923106,Nuclear Dawn,"GameConnect,InterWave Studios",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17710,22,Zoombacronic,True,2,2013
326552,Double Action: Boogaloo,Double Action Factory,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317360,43,purpledragonfun,True,2,2013
450901,Fallout 4,Bethesda Game Studios,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,377160,1,therandomfox,False,0,2014
543008,Gunpoint,Suspicious Developments,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206190,1,76561198047991989,True,2,2015
510735,Team Fortress Classic,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,SilencerLX,True,0,2014
483525,"Warhammer 40,000: Space Marine",Relic,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55150,1,aussiepommy,True,2,2015
959471,Call of Duty®,Infinity Ward,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2620,40,IDGam3r,True,2,2015
1430434,Serious Sam: The Random Encounter,"Vlambeer,Croteam",1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201480,12,76561198056954500,True,2,2014
851851,Red Crucible®: Firestorm,"Rocketeer Games Studio, LLC",1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298240,5,76561198073966201,True,2,2014
392174,Left 4 Dead 2,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,98,76561198041217847,True,2,2014
659478,Heavy Bullets,Terri Vellmann,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297120,9,holgast,True,2,2014
901238,Worm.is: The Game,Freakinware Studios,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466910,11,awesomaster,True,2,2015
88508,The Beginner's Guide,Everything Unlimited Ltd.,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,303210,34,lewisbigd,False,2,2014
601955,Counter-Strike: Condition Zero,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,1,thedragon347,True,0,2014
50674,Antichamber,Alexander Bruce,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,219890,40,Xuchiex,True,2,2015
297376,Commander Keen,id Software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9180,8,zomgieee,True,0,2011
882266,Bunny Hop League,PolyDigital,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429780,5,IgniteAU,True,2,2015
3944,Frederic: Evil Strikes Back,Forever Entertainment S. A.,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301200,66,chidvd,True,2,2010
155352,Surgeon Simulator,Bossa Studios,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233720,1,darainthebanana,True,2,2014
1167470,Psychonauts,Double Fine Productions,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3830,6,wolvau,True,0,2013
1303806,"Warhammer® 40,000: Dawn of War® - Game of the Year Edition",Relic Entertainment,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4570,4,76561198026614455,True,0,2014
181351,Heroes &amp; Generals,Reto-Moto,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,227940,33,Drocadile,True,2,2015
652961,Out There Somewhere,MiniBoss,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,263980,58,FrostyBlizzard,True,2,2014
1056385,Rome: Total War™ - Collection,The Creative Assembly,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4760,75,DaBiff,True,2,2014
1468799,The Settlers Online,Blue Byte,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354640,28,120445,True,2,2013
115375,Hospital Tycoon,Deep Red Limited,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11590,27,solodsnek,False,0,2014
80237,Hitman 2: Silent Assassin,Io-Interactive A/S,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6850,35,farquadspenis,True,2,2014
1143887,Loadout,Edge of Reality,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208090,11,SATANASMEUGRANDECHAPA,True,0,2015
1053143,Tactical Intervention,"FIX Korea, Co.LTD,FIX Games, Co. LTD",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51100,17,rgnr81,True,2,2015
171023,Saints Row: The Third,Volition,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55230,87,Darknight234,True,2,2013
1249046,Anno Online,Blue Byte,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336510,12,PipingWind,True,2,2013
1304735,Half-Life 2: Deathmatch,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,1,ItsItsItsItsItsmememe,True,2,2015
856175,Medal of Honor™,Electronic Arts,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47790,40,BigAndySon,True,2,2014
924677,Pixel Boy and the Ever Expanding Dungeon,Giant Box Games,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263080,43,76561198066778792,True,2,2014
898996,NEOTOKYO,STUDIO RADI-8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244630,9,76561198066815622,True,2,2014
493469,Famaze,Oryx Design Lab,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297210,5,DANKWEEDAYEM8,True,2,2015
51239,Counter-Strike,Valve,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,tpskeletor,False,2,2014
211572,LEGO® Batman™3: Beyond Gotham,"TT Games Ltd,Feral Interactive (Mac)",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,313690,57,MAC_CAB,True,2,2014
687233,Go Home Dinosaurs!,Fire Hose Games,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216090,19,salmonaus,True,2,2013
680255,Fable - The Lost Chapters,Lionhead Studios,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,204030,95,76561198060201321,True,2,2015
1145208,Amnesia: The Dark Descent,Frictional Games,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,57300,39,TETTRIC1,True,2,2014
1194885,Skyborn,Dancing Dragon Games,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278460,16,GMExcell,True,2,2014
1198772,Sid Meier's Civilization®: Beyond Earth™,"Firaxis Games,Aspyr (Mac, Linux)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65980,19,Acroxian,True,2,2015
1251952,Orcs Must Die! Unchained,Robot Entertainment,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,427270,4,fancyidiot,True,2,2014
182547,The Witcher: Enhanced Edition Director's Cut,CD PROJEKT RED,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20900,24,PrintedinGold,True,2,2013
464768,SteamWorld Dig,Image &amp; Form,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,252410,35,76561198065725333,True,2,2013
1498642,Aura Kingdom,X-Legend,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,268420,71,AnotherOtaku,True,2,2015
